+0.04 6.940380 6 5.500000 4.500000
+0.04 6.974807 7 7.500000 0.500000
+0.04 6.980094 7 7.500000 1.500000
+0.04 6.982277 6 5.500000 5.500000
+0.04 6.990675 7 7.500000 2.500000
+0.04 7.006568 7 7.500000 3.500000
+0.04 7.027795 7 7.500000 4.500000
+0.04 7.054388 7 7.500000 5.500000
+0.04 7.086385 7 7.500000 6.500000
+0.04 7.123832 7 7.500000 7.500000
+0.04 7.219508 6 2.500000 0.500000
+0.04 7.249979 6 2.500000 1.500000
+0.04 7.253056 6 3.500000 0.500000
+0.04 7.272089 6 3.500000 1.500000
+0.04 7.310197 6 3.500000 2.500000
+0.04 7.322504 6 2.500000 2.500000
+0.04 7.367543 6 3.500000 3.500000
+0.04 7.476270 6 1.500000 0.500000
+0.04 7.500395 6 0.500000 0.500000
+0.04 7.559100 6 1.500000 1.500000
+0.04 7.595582 7 5.500000 0.500000
+0.04 7.604847 7 5.500000 1.500000
+0.04 7.623469 7 5.500000 2.500000
+0.04 7.651634 7 5.500000 3.500000
+0.04 7.689616 7 5.500000 4.500000
+0.04 7.724714 7 6.500000 0.500000
+0.04 7.731686 7 6.500000 1.500000
+0.04 7.737782 7 5.500000 5.500000
+0.04 7.745628 7 6.500000 2.500000
+0.04 7.766537 7 6.500000 3.500000
+0.04 7.794408 7 6.500000 4.500000
+0.04 7.829238 7 6.500000 5.500000
+0.04 7.871021 7 6.500000 6.500000
+0.04 8.057109 7 3.500000 0.500000
+0.04 8.077301 7 3.500000 1.500000
+0.04 8.119309 7 3.500000 2.500000
+0.04 8.145863 7 4.500000 0.500000
+0.04 8.159527 7 4.500000 1.500000
+0.04 8.186116 7 3.500000 3.500000
+0.04 8.186897 7 4.500000 2.500000
+0.04 8.228065 7 4.500000 3.500000
+0.04 8.283187 7 4.500000 4.500000
+0.04 8.346573 7 1.500000 0.500000
+0.04 8.409323 7 2.500000 0.500000
+0.04 8.448409 7 2.500000 1.500000
+0.04 8.455732 7 1.500000 1.500000
+0.04 8.526877 7 2.500000 2.500000
+0.04 8.579575 7 0.500000 0.500000
+0.05 1.499858 0 0.500000 0.500000
+0.05 2.429754 1 1.500000 0.500000
+0.05 2.466514 1 1.500000 1.500000
+0.05 2.602990 1 0.500000 0.500000
+0.05 3.372741 2 2.500000 0.500000
+0.05 3.391724 2 2.500000 1.500000
+0.05 3.433100 2 2.500000 2.500000
+0.05 3.499354 2 0.500000 0.500000
+0.05 3.626525 2 1.500000 0.500000
+0.05 3.674387 2 1.500000 1.500000
+0.05 4.104016 3 3.500000 0.500000
+0.05 4.117969 3 3.500000 1.500000
+0.05 4.146344 3 3.500000 2.500000
+0.05 4.189809 3 3.500000 3.500000
+0.05 4.374587 3 1.500000 0.500000
+0.05 4.444473 3 1.500000 1.500000
+0.05 4.455410 3 2.500000 0.500000
+0.05 4.481718 3 2.500000 1.500000
+0.05 4.533283 3 2.500000 2.500000
+0.05 4.573823 3 0.500000 0.500000
+0.05 4.805491 4 4.500000 0.500000
+0.05 4.816483 4 4.500000 1.500000
+0.05 4.838555 4 4.500000 2.500000
+0.05 4.871852 4 4.500000 3.500000
+0.05 4.916527 4 4.500000 4.500000
+0.05 5.221692 4 2.500000 0.500000
+0.05 5.250655 4 2.500000 1.500000
+0.05 5.256097 4 3.500000 0.500000
+0.05 5.273870 4 3.500000 1.500000
+0.05 5.309102 4 3.500000 2.500000
+0.05 5.316897 4 2.500000 2.500000
+0.05 5.361249 4 3.500000 3.500000
+0.05 5.478151 4 1.500000 0.500000
+0.05 5.498828 4 0.500000 0.500000
+0.05 5.522074 5 5.500000 0.500000
+0.05 5.531124 5 5.500000 1.500000
